bidding_exercise,date,year,category,premium,quota,total_bids_received,number_of_successful_bids,quarter,month,day,new_date
November 2004 First Open Bidding Exercise,2004-11-01 00:00:00,2004,cat_c,5795.0,673.0,797.0,670.0,4,11,1,2004-11-01 00:00:00
November 2004 First Open Bidding Exercise,2004-11-01 00:00:00,2004,cat_d,651.0,507.0,765.0,504.0,4,11,1,2004-11-01 00:00:00
November 2004 First Open Bidding Exercise,2004-11-01 00:00:00,2004,cat_e,21798.0,1359.0,1835.0,1353.0,4,11,1,2004-11-01 00:00:00
November 2004 Second Open Bidding Exercise,2004-11-15 00:00:00,2004,cat_a,22001.0,2514.0,3095.0,2507.0,4,11,15,2004-11-15 00:00:00
November 2004 Second Open Bidding Exercise,2004-11-15 00:00:00,2004,cat_b,20300.0,1137.0,1326.0,1135.0,4,11,15,2004-11-15 00:00:00
November 2004 Second Open Bidding Exercise,2004-11-15 00:00:00,2004,cat_c,5001.0,678.0,803.0,648.0,4,11,15,2004-11-15 00:00:00
November 2004 Second Open Bidding Exercise,2004-11-15 00:00:00,2004,cat_d,611.0,513.0,596.0,512.0,4,11,15,2004-11-15 00:00:00
November 2004 Second Open Bidding Exercise,2004-11-15 00:00:00,2004,cat_e,21999.0,1336.0,1784.0,1306.0,4,11,15,2004-11-15 00:00:00
December 2004 First Open Bidding Exercise,2004-12-01 00:00:00,2004,cat_a,22463.0,2520.0,3224.0,2520.0,4,12,1,2004-12-01 00:00:00
December 2004 First Open Bidding Exercise,2004-12-01 00:00:00,2004,cat_b,21302.0,1143.0,1402.0,1141.0,4,12,1,2004-12-01 00:00:00
December 2004 First Open Bidding Exercise,2004-12-01 00:00:00,2004,cat_c,4851.0,675.0,791.0,675.0,4,12,1,2004-12-01 00:00:00
December 2004 First Open Bidding Exercise,2004-12-01 00:00:00,2004,cat_d,663.0,502.0,700.0,502.0,4,12,1,2004-12-01 00:00:00
December 2004 First Open Bidding Exercise,2004-12-01 00:00:00,2004,cat_e,22809.0,1342.0,1698.0,1342.0,4,12,1,2004-12-01 00:00:00
December 2004 Second Open Bidding Exercise,2004-12-15 00:00:00,2004,cat_a,20117.0,2520.0,2709.0,2520.0,4,12,15,2004-12-15 00:00:00
December 2004 Second Open Bidding Exercise,2004-12-15 00:00:00,2004,cat_b,18708.0,1139.0,1270.0,1128.0,4,12,15,2004-12-15 00:00:00
December 2004 Second Open Bidding Exercise,2004-12-15 00:00:00,2004,cat_c,4301.0,702.0,829.0,693.0,4,12,15,2004-12-15 00:00:00
December 2004 Second Open Bidding Exercise,2004-12-15 00:00:00,2004,cat_d,601.0,500.0,690.0,472.0,4,12,15,2004-12-15 00:00:00
December 2004 Second Open Bidding Exercise,2004-12-15 00:00:00,2004,cat_e,21298.0,1366.0,1766.0,1364.0,4,12,15,2004-12-15 00:00:00
January 2003 First Open Bidding Exercise,2003-01-01 00:00:00,2003,cat_a,28489.0,1342.0,2153.0,1335.0,1,1,1,2003-01-01 00:00:00
January 2003 First Open Bidding Exercise,2003-01-01 00:00:00,2003,cat_b,29099.0,707.0,1128.0,707.0,1,1,1,2003-01-01 00:00:00
January 2003 First Open Bidding Exercise,2003-01-01 00:00:00,2003,cat_c,13101.0,577.0,1017.0,566.0,1,1,1,2003-01-01 00:00:00
January 2003 First Open Bidding Exercise,2003-01-01 00:00:00,2003,cat_d,1.0,840.0,795.0,795.0,1,1,1,2003-01-01 00:00:00
January 2003 First Open Bidding Exercise,2003-01-01 00:00:00,2003,cat_e,29001.0,1094.0,1645.0,1094.0,1,1,1,2003-01-01 00:00:00
January 2003 Second Open Bidding Exercise,2003-01-15 00:00:00,2003,cat_a,26499.0,1333.0,1651.0,1325.0,1,1,15,2003-01-15 00:00:00
January 2003 Second Open Bidding Exercise,2003-01-15 00:00:00,2003,cat_b,25028.0,662.0,919.0,661.0,1,1,15,2003-01-15 00:00:00
January 2003 Second Open Bidding Exercise,2003-01-15 00:00:00,2003,cat_c,11910.0,605.0,814.0,605.0,1,1,15,2003-01-15 00:00:00
January 2003 Second Open Bidding Exercise,2003-01-15 00:00:00,2003,cat_d,1.0,1088.0,868.0,868.0,1,1,15,2003-01-15 00:00:00
January 2003 Second Open Bidding Exercise,2003-01-15 00:00:00,2003,cat_e,27416.0,1099.0,1515.0,1099.0,1,1,15,2003-01-15 00:00:00
February 2003 First Open Bidding Exercise,2003-02-01 00:00:00,2003,cat_a,31003.0,1339.0,2405.0,1339.0,1,2,1,2003-02-01 00:00:00
February 2003 First Open Bidding Exercise,2003-02-01 00:00:00,2003,cat_b,33657.0,663.0,1342.0,656.0,1,2,1,2003-02-01 00:00:00
February 2003 First Open Bidding Exercise,2003-02-01 00:00:00,2003,cat_c,12586.0,582.0,864.0,578.0,1,2,1,2003-02-01 00:00:00
February 2003 First Open Bidding Exercise,2003-02-01 00:00:00,2003,cat_d,1.0,877.0,408.0,408.0,1,2,1,2003-02-01 00:00:00
February 2003 First Open Bidding Exercise,2003-02-01 00:00:00,2003,cat_e,33901.0,1090.0,1906.0,1090.0,1,2,1,2003-02-01 00:00:00
February 2003 Second Open Bidding Exercise,2003-02-15 00:00:00,2003,cat_a,29999.0,1340.0,2251.0,1335.0,1,2,15,2003-02-15 00:00:00
February 2003 Second Open Bidding Exercise,2003-02-15 00:00:00,2003,cat_b,30699.0,663.0,1148.0,659.0,1,2,15,2003-02-15 00:00:00
February 2003 Second Open Bidding Exercise,2003-02-15 00:00:00,2003,cat_c,11201.0,570.0,786.0,570.0,1,2,15,2003-02-15 00:00:00
February 2003 Second Open Bidding Exercise,2003-02-15 00:00:00,2003,cat_d,1.0,1051.0,834.0,834.0,1,2,15,2003-02-15 00:00:00
February 2003 Second Open Bidding Exercise,2003-02-15 00:00:00,2003,cat_e,30100.0,1090.0,1517.0,1084.0,1,2,15,2003-02-15 00:00:00
March 2003 First Open Bidding Exercise,2003-03-01 00:00:00,2003,cat_a,28308.0,1332.0,1990.0,1329.0,1,3,1,2003-03-01 00:00:00
March 2003 First Open Bidding Exercise,2003-03-01 00:00:00,2003,cat_b,27999.0,670.0,965.0,663.0,1,3,1,2003-03-01 00:00:00
March 2003 First Open Bidding Exercise,2003-03-01 00:00:00,2003,cat_c,11208.0,575.0,742.0,574.0,1,3,1,2003-03-01 00:00:00
March 2003 First Open Bidding Exercise,2003-03-01 00:00:00,2003,cat_d,1.0,1301.0,904.0,904.0,1,3,1,2003-03-01 00:00:00
March 2003 First Open Bidding Exercise,2003-03-01 00:00:00,2003,cat_e,27000.0,1090.0,1523.0,1031.0,1,3,1,2003-03-01 00:00:00
March 2003 Second Open Bidding Exercise,2003-03-15 00:00:00,2003,cat_a,26999.0,1337.0,1923.0,1333.0,1,3,15,2003-03-15 00:00:00
March 2003 Second Open Bidding Exercise,2003-03-15 00:00:00,2003,cat_b,26001.0,666.0,944.0,640.0,1,3,15,2003-03-15 00:00:00
March 2003 Second Open Bidding Exercise,2003-03-15 00:00:00,2003,cat_c,10509.0,570.0,662.0,566.0,1,3,15,2003-03-15 00:00:00
March 2003 Second Open Bidding Exercise,2003-03-15 00:00:00,2003,cat_d,1.0,1048.0,644.0,644.0,1,3,15,2003-03-15 00:00:00
March 2003 Second Open Bidding Exercise,2003-03-15 00:00:00,2003,cat_e,25501.0,1096.0,1676.0,1085.0,1,3,15,2003-03-15 00:00:00
April 2003 First Open Bidding Exercise,2003-04-01 00:00:00,2003,cat_a,27497.0,1473.0,2816.0,1464.0,2,4,1,2003-04-01 00:00:00
April 2003 First Open Bidding Exercise,2003-04-01 00:00:00,2003,cat_b,26601.0,919.0,1790.0,917.0,2,4,1,2003-04-01 00:00:00
April 2003 First Open Bidding Exercise,2003-04-01 00:00:00,2003,cat_c,11122.0,603.0,719.0,603.0,2,4,1,2003-04-01 00:00:00
April 2003 First Open Bidding Exercise,2003-04-01 00:00:00,2003,cat_d,136.0,954.0,1521.0,950.0,2,4,1,2003-04-01 00:00:00
April 2003 First Open Bidding Exercise,2003-04-01 00:00:00,2003,cat_e,27501.0,946.0,1535.0,942.0,2,4,1,2003-04-01 00:00:00
April 2003 Second Open Bidding Exercise,2003-04-15 00:00:00,2003,cat_a,28054.0,1474.0,2728.0,1473.0,2,4,15,2003-04-15 00:00:00
April 2003 Second Open Bidding Exercise,2003-04-15 00:00:00,2003,cat_b,27058.0,938.0,1762.0,935.0,2,4,15,2003-04-15 00:00:00
April 2003 Second Open Bidding Exercise,2003-04-15 00:00:00,2003,cat_c,11113.0,605.0,684.0,591.0,2,4,15,2003-04-15 00:00:00
April 2003 Second Open Bidding Exercise,2003-04-15 00:00:00,2003,cat_d,202.0,960.0,1411.0,943.0,2,4,15,2003-04-15 00:00:00
April 2003 Second Open Bidding Exercise,2003-04-15 00:00:00,2003,cat_e,28109.0,898.0,1471.0,897.0,2,4,15,2003-04-15 00:00:00
May 2003 First Open Bidding Exercise,2003-05-01 00:00:00,2003,cat_a,29299.0,1479.0,3284.0,1479.0,2,5,1,2003-05-01 00:00:00
May 2003 First Open Bidding Exercise,2003-05-01 00:00:00,2003,cat_b,28589.0,914.0,1788.0,913.0,2,5,1,2003-05-01 00:00:00
May 2003 First Open Bidding Exercise,2003-05-01 00:00:00,2003,cat_c,10889.0,602.0,781.0,595.0,2,5,1,2003-05-01 00:00:00
May 2003 First Open Bidding Exercise,2003-05-01 00:00:00,2003,cat_d,233.0,561.0,671.0,530.0,2,5,1,2003-05-01 00:00:00
May 2003 First Open Bidding Exercise,2003-05-01 00:00:00,2003,cat_e,29538.0,891.0,1320.0,891.0,2,5,1,2003-05-01 00:00:00
May 2003 Second Open Bidding Exercise,2003-05-15 00:00:00,2003,cat_a,31095.0,1471.0,2621.0,1463.0,2,5,15,2003-05-15 00:00:00
May 2003 Second Open Bidding Exercise,2003-05-15 00:00:00,2003,cat_b,31400.0,915.0,1592.0,913.0,2,5,15,2003-05-15 00:00:00
May 2003 Second Open Bidding Exercise,2003-05-15 00:00:00,2003,cat_c,10710.0,615.0,721.0,615.0,2,5,15,2003-05-15 00:00:00
May 2003 Second Open Bidding Exercise,2003-05-15 00:00:00,2003,cat_d,351.0,573.0,791.0,553.0,2,5,15,2003-05-15 00:00:00
May 2003 Second Open Bidding Exercise,2003-05-15 00:00:00,2003,cat_e,31800.0,888.0,1478.0,885.0,2,5,15,2003-05-15 00:00:00
June 2003 First Open Bidding Exercise,2003-06-01 00:00:00,2003,cat_a,31799.0,1470.0,2388.0,1469.0,2,6,1,2003-06-01 00:00:00
June 2003 First Open Bidding Exercise,2003-06-01 00:00:00,2003,cat_b,31501.0,913.0,1448.0,908.0,2,6,1,2003-06-01 00:00:00
June 2003 First Open Bidding Exercise,2003-06-01 00:00:00,2003,cat_c,10899.0,609.0,734.0,608.0,2,6,1,2003-06-01 00:00:00
June 2003 First Open Bidding Exercise,2003-06-01 00:00:00,2003,cat_d,452.0,588.0,932.0,494.0,2,6,1,2003-06-01 00:00:00
June 2003 First Open Bidding Exercise,2003-06-01 00:00:00,2003,cat_e,32597.0,887.0,1417.0,876.0,2,6,1,2003-06-01 00:00:00
June 2003 Second Open Bidding Exercise,2003-06-15 00:00:00,2003,cat_a,31440.0,1478.0,2267.0,1471.0,2,6,15,2003-06-15 00:00:00
June 2003 Second Open Bidding Exercise,2003-06-15 00:00:00,2003,cat_b,31505.0,914.0,1281.0,908.0,2,6,15,2003-06-15 00:00:00
June 2003 Second Open Bidding Exercise,2003-06-15 00:00:00,2003,cat_c,11301.0,601.0,724.0,584.0,2,6,15,2003-06-15 00:00:00
June 2003 Second Open Bidding Exercise,2003-06-15 00:00:00,2003,cat_d,502.0,576.0,773.0,564.0,2,6,15,2003-06-15 00:00:00
June 2003 Second Open Bidding Exercise,2003-06-15 00:00:00,2003,cat_e,32000.0,890.0,1328.0,879.0,2,6,15,2003-06-15 00:00:00
July 2003 First Open Bidding Exercise,2003-07-01 00:00:00,2003,cat_a,32079.0,1471.0,2341.0,1462.0,3,7,1,2003-07-01 00:00:00
July 2003 First Open Bidding Exercise,2003-07-01 00:00:00,2003,cat_b,32779.0,917.0,1359.0,917.0,3,7,1,2003-07-01 00:00:00
July 2003 First Open Bidding Exercise,2003-07-01 00:00:00,2003,cat_c,11995.0,602.0,761.0,598.0,3,7,1,2003-07-01 00:00:00
July 2003 First Open Bidding Exercise,2003-07-01 00:00:00,2003,cat_d,503.0,651.0,858.0,612.0,3,7,1,2003-07-01 00:00:00
July 2003 First Open Bidding Exercise,2003-07-01 00:00:00,2003,cat_e,32799.0,898.0,1379.0,893.0,3,7,1,2003-07-01 00:00:00
July 2003 Second Open Bidding Exercise,2003-07-15 00:00:00,2003,cat_a,31501.0,1477.0,1881.0,1470.0,3,7,15,2003-07-15 00:00:00
July 2003 Second Open Bidding Exercise,2003-07-15 00:00:00,2003,cat_b,31889.0,918.0,1209.0,885.0,3,7,15,2003-07-15 00:00:00
July 2003 Second Open Bidding Exercise,2003-07-15 00:00:00,2003,cat_c,12089.0,618.0,782.0,614.0,3,7,15,2003-07-15 00:00:00
July 2003 Second Open Bidding Exercise,2003-07-15 00:00:00,2003,cat_d,404.0,568.0,764.0,565.0,3,7,15,2003-07-15 00:00:00
July 2003 Second Open Bidding Exercise,2003-07-15 00:00:00,2003,cat_e,32593.0,898.0,1337.0,891.0,3,7,15,2003-07-15 00:00:00
August 2003 First Open Bidding Exercise,2003-08-01 00:00:00,2003,cat_a,30497.0,1479.0,1828.0,1470.0,3,8,1,2003-08-01 00:00:00
August 2003 First Open Bidding Exercise,2003-08-01 00:00:00,2003,cat_b,31001.0,912.0,1159.0,905.0,3,8,1,2003-08-01 00:00:00
August 2003 First Open Bidding Exercise,2003-08-01 00:00:00,2003,cat_c,12000.0,605.0,719.0,601.0,3,8,1,2003-08-01 00:00:00
August 2003 First Open Bidding Exercise,2003-08-01 00:00:00,2003,cat_d,405.0,596.0,815.0,486.0,3,8,1,2003-08-01 00:00:00
August 2003 First Open Bidding Exercise,2003-08-01 00:00:00,2003,cat_e,31889.0,892.0,1401.0,888.0,3,8,1,2003-08-01 00:00:00
August 2003 Second Open Bidding Exercise,2003-08-15 00:00:00,2003,cat_a,30989.0,1477.0,1773.0,1474.0,3,8,15,2003-08-15 00:00:00
August 2003 Second Open Bidding Exercise,2003-08-15 00:00:00,2003,cat_b,29900.0,945.0,1171.0,942.0,3,8,15,2003-08-15 00:00:00
August 2003 Second Open Bidding Exercise,2003-08-15 00:00:00,2003,cat_c,10999.0,605.0,736.0,599.0,3,8,15,2003-08-15 00:00:00
August 2003 Second Open Bidding Exercise,2003-08-15 00:00:00,2003,cat_d,369.0,559.0,674.0,552.0,3,8,15,2003-08-15 00:00:00
August 2003 Second Open Bidding Exercise,2003-08-15 00:00:00,2003,cat_e,30099.0,894.0,1312.0,892.0,3,8,15,2003-08-15 00:00:00
September 2003 First Open Bidding Exercise,2003-09-01 00:00:00,2003,cat_a,25011.0,1479.0,1611.0,1476.0,3,9,1,2003-09-01 00:00:00
September 2003 First Open Bidding Exercise,2003-09-01 00:00:00,2003,cat_b,28001.0,919.0,1163.0,901.0,3,9,1,2003-09-01 00:00:00
September 2003 First Open Bidding Exercise,2003-09-01 00:00:00,2003,cat_c,9981.0,605.0,771.0,605.0,3,9,1,2003-09-01 00:00:00
September 2003 First Open Bidding Exercise,2003-09-01 00:00:00,2003,cat_d,302.0,667.0,899.0,554.0,3,9,1,2003-09-01 00:00:00
September 2003 First Open Bidding Exercise,2003-09-01 00:00:00,2003,cat_e,29000.0,891.0,1358.0,877.0,3,9,1,2003-09-01 00:00:00
September 2003 Second Open Bidding Exercise,2003-09-15 00:00:00,2003,cat_a,30629.0,1473.0,2798.0,1459.0,3,9,15,2003-09-15 00:00:00
September 2003 Second Open Bidding Exercise,2003-09-15 00:00:00,2003,cat_b,30048.0,915.0,1344.0,908.0,3,9,15,2003-09-15 00:00:00
September 2003 Second Open Bidding Exercise,2003-09-15 00:00:00,2003,cat_c,10023.0,607.0,823.0,602.0,3,9,15,2003-09-15 00:00:00
September 2003 Second Open Bidding Exercise,2003-09-15 00:00:00,2003,cat_d,303.0,563.0,778.0,466.0,3,9,15,2003-09-15 00:00:00
September 2003 Second Open Bidding Exercise,2003-09-15 00:00:00,2003,cat_e,30589.0,889.0,1345.0,887.0,3,9,15,2003-09-15 00:00:00
October 2003 First Open Bidding Exercise,2003-10-01 00:00:00,2003,cat_a,28915.0,1914.0,3039.0,1904.0,4,10,1,2003-10-01 00:00:00
October 2003 First Open Bidding Exercise,2003-10-01 00:00:00,2003,cat_b,28199.0,1175.0,1565.0,1172.0,4,10,1,2003-10-01 00:00:00
October 2003 First Open Bidding Exercise,2003-10-01 00:00:00,2003,cat_c,9889.0,688.0,834.0,688.0,4,10,1,2003-10-01 00:00:00
October 2003 First Open Bidding Exercise,2003-10-01 00:00:00,2003,cat_d,270.0,670.0,854.0,668.0,4,10,1,2003-10-01 00:00:00
October 2003 First Open Bidding Exercise,2003-10-01 00:00:00,2003,cat_e,28997.0,1167.0,1594.0,1148.0,4,10,1,2003-10-01 00:00:00
October 2003 Second Open Bidding Exercise,2003-10-15 00:00:00,2003,cat_a,28300.0,1925.0,2558.0,1925.0,4,10,15,2003-10-15 00:00:00
October 2003 Second Open Bidding Exercise,2003-10-15 00:00:00,2003,cat_b,27989.0,1163.0,1374.0,1162.0,4,10,15,2003-10-15 00:00:00
October 2003 Second Open Bidding Exercise,2003-10-15 00:00:00,2003,cat_c,9090.0,693.0,879.0,690.0,4,10,15,2003-10-15 00:00:00
October 2003 Second Open Bidding Exercise,2003-10-15 00:00:00,2003,cat_d,280.0,653.0,1083.0,647.0,4,10,15,2003-10-15 00:00:00
October 2003 Second Open Bidding Exercise,2003-10-15 00:00:00,2003,cat_e,27900.0,1154.0,1551.0,1151.0,4,10,15,2003-10-15 00:00:00
November 2003 First Open Bidding Exercise,2003-11-01 00:00:00,2003,cat_a,26338.0,1921.0,2106.0,1921.0,4,11,1,2003-11-01 00:00:00
November 2003 First Open Bidding Exercise,2003-11-01 00:00:00,2003,cat_b,26001.0,1160.0,1368.0,1136.0,4,11,1,2003-11-01 00:00:00
November 2003 First Open Bidding Exercise,2003-11-01 00:00:00,2003,cat_c,8489.0,688.0,871.0,685.0,4,11,1,2003-11-01 00:00:00
November 2003 First Open Bidding Exercise,2003-11-01 00:00:00,2003,cat_d,202.0,559.0,663.0,486.0,4,11,1,2003-11-01 00:00:00
November 2003 First Open Bidding Exercise,2003-11-01 00:00:00,2003,cat_e,26700.0,1172.0,1690.0,1161.0,4,11,1,2003-11-01 00:00:00
November 2003 Second Open Bidding Exercise,2003-11-15 00:00:00,2003,cat_a,26725.0,1911.0,2315.0,1911.0,4,11,15,2003-11-15 00:00:00
November 2003 Second Open Bidding Exercise,2003-11-15 00:00:00,2003,cat_b,25481.0,1157.0,1344.0,1157.0,4,11,15,2003-11-15 00:00:00
November 2003 Second Open Bidding Exercise,2003-11-15 00:00:00,2003,cat_c,7789.0,691.0,839.0,686.0,4,11,15,2003-11-15 00:00:00
November 2003 Second Open Bidding Exercise,2003-11-15 00:00:00,2003,cat_d,221.0,562.0,753.0,555.0,4,11,15,2003-11-15 00:00:00
November 2003 Second Open Bidding Exercise,2003-11-15 00:00:00,2003,cat_e,26999.0,1155.0,1495.0,951.0,4,11,15,2003-11-15 00:00:00
December 2003 First Open Bidding Exercise,2003-12-01 00:00:00,2003,cat_a,24401.0,1911.0,2020.0,1903.0,4,12,1,2003-12-01 00:00:00
December 2003 First Open Bidding Exercise,2003-12-01 00:00:00,2003,cat_b,24112.0,1181.0,1401.0,1180.0,4,12,1,2003-12-01 00:00:00
December 2003 First Open Bidding Exercise,2003-12-01 00:00:00,2003,cat_c,6941.0,691.0,854.0,691.0,4,12,1,2003-12-01 00:00:00
December 2003 First Open Bidding Exercise,2003-12-01 00:00:00,2003,cat_d,200.0,630.0,770.0,625.0,4,12,1,2003-12-01 00:00:00
December 2003 First Open Bidding Exercise,2003-12-01 00:00:00,2003,cat_e,25299.0,1164.0,1508.0,1155.0,4,12,1,2003-12-01 00:00:00
December 2003 Second Open Bidding Exercise,2003-12-15 00:00:00,2003,cat_a,24251.0,1911.0,2376.0,1910.0,4,12,15,2003-12-15 00:00:00
December 2003 Second Open Bidding Exercise,2003-12-15 00:00:00,2003,cat_b,22295.0,1156.0,1295.0,1152.0,4,12,15,2003-12-15 00:00:00
December 2003 Second Open Bidding Exercise,2003-12-15 00:00:00,2003,cat_c,6508.0,693.0,820.0,664.0,4,12,15,2003-12-15 00:00:00
December 2003 Second Open Bidding Exercise,2003-12-15 00:00:00,2003,cat_d,221.0,563.0,920.0,419.0,4,12,15,2003-12-15 00:00:00
December 2003 Second Open Bidding Exercise,2003-12-15 00:00:00,2003,cat_e,24502.0,1356.0,1789.0,1356.0,4,12,15,2003-12-15 00:00:00
April 2002 First Open Bidding Exercise,2002-04-01 00:00:00,2002,cat_a,37201.0,1110.0,2484.0,1092.0,2,4,1,2002-04-01 00:00:00
April 2002 First Open Bidding Exercise,2002-04-01 00:00:00,2002,cat_b,39509.0,558.0,1119.0,551.0,2,4,1,2002-04-01 00:00:00
April 2002 First Open Bidding Exercise,2002-04-01 00:00:00,2002,cat_c,23001.0,506.0,795.0,506.0,2,4,1,2002-04-01 00:00:00
April 2002 First Open Bidding Exercise,2002-04-01 00:00:00,2002,cat_d,540.0,839.0,1319.0,835.0,2,4,1,2002-04-01 00:00:00
April 2002 First Open Bidding Exercise,2002-04-01 00:00:00,2002,cat_e,41001.0,682.0,1797.0,631.0,2,4,1,2002-04-01 00:00:00
April 2002 Second Open Bidding Exercise,2002-04-15 00:00:00,2002,cat_a,36000.0,1149.0,1890.0,1148.0,2,4,15,2002-04-15 00:00:00
April 2002 Second Open Bidding Exercise,2002-04-15 00:00:00,2002,cat_b,42101.0,553.0,1104.0,553.0,2,4,15,2002-04-15 00:00:00
April 2002 Second Open Bidding Exercise,2002-04-15 00:00:00,2002,cat_c,24001.0,506.0,813.0,490.0,2,4,15,2002-04-15 00:00:00
April 2002 Second Open Bidding Exercise,2002-04-15 00:00:00,2002,cat_d,409.0,838.0,1084.0,837.0,2,4,15,2002-04-15 00:00:00
April 2002 Second Open Bidding Exercise,2002-04-15 00:00:00,2002,cat_e,42043.0,754.0,1407.0,753.0,2,4,15,2002-04-15 00:00:00
May 2002 First Open Bidding Exercise,2002-05-01 00:00:00,2002,cat_a,35000.0,1128.0,1705.0,1127.0,2,5,1,2002-05-01 00:00:00
May 2002 First Open Bidding Exercise,2002-05-01 00:00:00,2002,cat_b,40001.0,560.0,1043.0,518.0,2,5,1,2002-05-01 00:00:00
May 2002 First Open Bidding Exercise,2002-05-01 00:00:00,2002,cat_c,24801.0,506.0,900.0,472.0,2,5,1,2002-05-01 00:00:00
May 2002 First Open Bidding Exercise,2002-05-01 00:00:00,2002,cat_d,402.0,836.0,976.0,793.0,2,5,1,2002-05-01 00:00:00
May 2002 First Open Bidding Exercise,2002-05-01 00:00:00,2002,cat_e,40001.0,960.0,1880.0,930.0,2,5,1,2002-05-01 00:00:00
May 2002 Second Open Bidding Exercise,2002-05-15 00:00:00,2002,cat_a,33401.0,1111.0,1320.0,1080.0,2,5,15,2002-05-15 00:00:00
May 2002 Second Open Bidding Exercise,2002-05-15 00:00:00,2002,cat_b,38001.0,552.0,894.0,541.0,2,5,15,2002-05-15 00:00:00
May 2002 Second Open Bidding Exercise,2002-05-15 00:00:00,2002,cat_c,24002.0,522.0,815.0,508.0,2,5,15,2002-05-15 00:00:00
May 2002 Second Open Bidding Exercise,2002-05-15 00:00:00,2002,cat_d,283.0,833.0,1044.0,831.0,2,5,15,2002-05-15 00:00:00
May 2002 Second Open Bidding Exercise,2002-05-15 00:00:00,2002,cat_e,38399.0,910.0,1835.0,877.0,2,5,15,2002-05-15 00:00:00
June 2002 First Open Bidding Exercise,2002-06-01 00:00:00,2002,cat_a,33009.0,1111.0,1382.0,1105.0,2,6,1,2002-06-01 00:00:00
June 2002 First Open Bidding Exercise,2002-06-01 00:00:00,2002,cat_b,33001.0,595.0,885.0,569.0,2,6,1,2002-06-01 00:00:00
June 2002 First Open Bidding Exercise,2002-06-01 00:00:00,2002,cat_c,22804.0,540.0,800.0,540.0,2,6,1,2002-06-01 00:00:00
June 2002 First Open Bidding Exercise,2002-06-01 00:00:00,2002,cat_d,109.0,875.0,1010.0,866.0,2,6,1,2002-06-01 00:00:00
June 2002 First Open Bidding Exercise,2002-06-01 00:00:00,2002,cat_e,34397.0,939.0,1777.0,938.0,2,6,1,2002-06-01 00:00:00
June 2002 Second Open Bidding Exercise,2002-06-15 00:00:00,2002,cat_a,30281.0,1141.0,1382.0,1133.0,2,6,15,2002-06-15 00:00:00
June 2002 Second Open Bidding Exercise,2002-06-15 00:00:00,2002,cat_b,32499.0,563.0,888.0,554.0,2,6,15,2002-06-15 00:00:00
June 2002 Second Open Bidding Exercise,2002-06-15 00:00:00,2002,cat_c,20434.0,519.0,727.0,519.0,2,6,15,2002-06-15 00:00:00
June 2002 Second Open Bidding Exercise,2002-06-15 00:00:00,2002,cat_d,96.0,834.0,995.0,833.0,2,6,15,2002-06-15 00:00:00
June 2002 Second Open Bidding Exercise,2002-06-15 00:00:00,2002,cat_e,32511.0,942.0,1825.0,940.0,2,6,15,2002-06-15 00:00:00
July 2002 First Open Bidding Exercise,2002-07-01 00:00:00,2002,cat_a,31407.0,1116.0,1890.0,1108.0,3,7,1,2002-07-01 00:00:00
July 2002 First Open Bidding Exercise,2002-07-01 00:00:00,2002,cat_b,31583.0,579.0,946.0,577.0,3,7,1,2002-07-01 00:00:00
July 2002 First Open Bidding Exercise,2002-07-01 00:00:00,2002,cat_c,17501.0,506.0,749.0,504.0,3,7,1,2002-07-01 00:00:00
July 2002 First Open Bidding Exercise,2002-07-01 00:00:00,2002,cat_d,57.0,841.0,1035.0,835.0,3,7,1,2002-07-01 00:00:00
July 2002 First Open Bidding Exercise,2002-07-01 00:00:00,2002,cat_e,32356.0,910.0,1549.0,903.0,3,7,1,2002-07-01 00:00:00
July 2002 Second Open Bidding Exercise,2002-07-15 00:00:00,2002,cat_a,30797.0,1118.0,1647.0,1118.0,3,7,15,2002-07-15 00:00:00
July 2002 Second Open Bidding Exercise,2002-07-15 00:00:00,2002,cat_b,30008.0,561.0,850.0,553.0,3,7,15,2002-07-15 00:00:00
July 2002 Second Open Bidding Exercise,2002-07-15 00:00:00,2002,cat_c,16889.0,505.0,682.0,501.0,3,7,15,2002-07-15 00:00:00
July 2002 Second Open Bidding Exercise,2002-07-15 00:00:00,2002,cat_d,101.0,833.0,1059.0,822.0,3,7,15,2002-07-15 00:00:00
